combined_image_path,label
Combined_Dataset/closed_eye_no_yawn/sample_0073.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0074.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0075.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0076.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0077.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0078.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0079.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0080.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0081.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0082.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0083.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0084.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0085.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0086.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0087.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0088.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0089.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0090.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0091.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0092.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0093.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0094.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0095.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0096.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0097.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0098.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0099.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0100.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0101.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0102.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0103.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0104.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0105.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0106.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0107.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0108.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0109.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0110.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0111.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0112.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0113.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0114.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0115.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0116.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0117.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0118.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0119.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0120.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0121.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0122.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0123.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0124.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0125.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0126.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0127.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0128.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0129.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0130.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0131.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0132.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0133.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0134.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0135.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0136.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0137.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0138.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0139.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0140.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0141.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0142.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0143.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0144.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0145.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0146.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0147.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0148.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0149.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0150.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0151.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0152.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0153.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0154.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0155.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0156.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0157.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0158.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0159.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0160.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0161.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0162.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0163.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0164.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0165.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0166.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0167.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0168.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0169.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0170.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0171.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0172.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0173.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0174.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0175.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0176.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0177.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0178.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0179.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0180.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0181.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0182.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0183.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0184.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0185.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0186.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0187.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0188.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0189.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0190.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0191.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0192.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0193.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0194.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0195.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0196.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0197.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0198.jpg,2
Combined_Dataset/closed_eye_no_yawn/sample_0199.jpg,2
